times,flux
605.9812573,1.000126001
606.0016905,1.000316037
606.0221237,1.000570266
606.0425569,1.000426783
606.0629901,1.000319739
606.0834233,1.000534286
606.1038566,1.000730633
606.1242897,1.000860946
606.1447229,1.000499854
606.1651562,1.000284369
606.1855894,1.000351965
606.2060225,1.000605541
606.2264558,1.000780354
606.246889,1.000444231
606.2673221,1.000095725
606.2877554,0.999933749
606.3081886,1.000267593
606.3286217,1.000283267
606.349055,1.00012768
606.3694882,0.999715031
606.3899213,0.999537185
606.4103546,0.999737981
606.4512211,0.999959106
606.4716542,0.999743432
606.4920874,0.999813801
606.5125207,1.000179429
606.5329538,1.000398372
606.553387,1.000260628
606.5738203,0.999928251
606.5942534,0.999824976
606.6146865,1.000136555
606.6351197,1.00044573
606.6555529,1.000504428
606.6759861,1.000575205
606.6964194,1.000454862
606.7168525,1.000480235
606.7372857,1.000337308
606.757719,1.00028513
606.7781521,1.000029322
606.7985853,0.99997738
606.8394517,1.000418063
606.859885,1.000338283
606.8803182,1.00019038
606.9007513,0.999962064
606.9211846,1.00007345
606.9416178,1.000609792
606.9824841,1.000658927
607.0029173,1.00088403
607.0233505,1.000918013
607.0437837,1.00080213
607.0642169,1.000282373
607.0846501,1.000301905
607.1050833,1.000435339
607.1255165,1.000378527
607.1459497,1.000284527
607.166383,1.000230362
607.2276825,0.999593574
607.2481156,0.999411386
607.2685489,0.999686305
607.288982,1.000224784
607.3094152,1.000336452
607.3298485,1.000496193
607.3707147,1.000671764
607.391148,1.000607056
607.4115811,1.000401917
607.4320143,1.000196789
607.4524476,1.000289024
607.4728807,1.000165661
607.4933139,1.000055474
607.5137471,1.000019578
607.5341803,1.00030573
607.5546134,1.000359826
607.5750467,1.000028468
607.5954799,0.99955842
607.6159131,0.999330098
607.6363463,0.99979052
607.6567794,0.999869103
607.6772127,0.999800767
607.6976458,0.999710053
607.718079,0.999931736
607.7385123,1.000650817
607.7589454,1.000796045
607.7793785,1.000330989
607.7998118,0.999531384
607.8202449,0.999273169
607.8406781,1.00001215
607.8611114,0.999989084
607.8815444,0.999724294
607.9019776,0.999197808
607.9224109,0.999396178
607.942844,0.999815103
607.9632772,1.000029718
607.9837104,0.999774921
608.0041435,0.99930155
608.0245768,0.999036551
608.04501,0.99920377
608.0654431,0.999915352
608.0858763,1.000482648
608.1063095,1.000452703
608.1267426,1.00010291
608.1471759,0.999733045
608.1676091,0.99983886
608.1880421,1.000444938
608.2084754,1.000338772
608.2289086,1.000420582
608.2493417,1.000200097
608.2697749,1.000286318
608.2902081,1.000581255
608.3106412,1.000740578
608.3310745,1.000859644
608.3515076,1.000540134
608.3719408,1.000301506
608.392374,1.000618014
608.4128072,1.000678422
608.4332404,1.000730063
608.4536735,1.000185657
608.4741067,0.999666936
608.49454,0.99980979
608.5149731,0.999891857
608.5354062,0.999956924
608.5558395,0.999785092
608.5762727,1.000076122
608.5967057,1.000218143
608.617139,1.000518628
608.6375722,1.000422879
608.6580052,1.000344482
608.6784385,1.000174908
608.6988716,1.000178941
608.7193048,1.0002249
608.739738,1.000210733
608.7601711,1.000402657
608.7806044,1.000348128
608.8010375,0.999966706
608.8214706,0.999861599
608.8419039,0.999960493
608.8623371,1.000052258
608.8827702,0.999818772
608.9032034,0.999557305
608.9236366,0.999745097
608.9645029,0.999876966
608.9849361,0.999857806
609.0053692,0.999626969
609.0258024,0.999517173
609.0462356,0.999561448
609.0666687,1.000109636
609.087102,1.000243243
609.1075351,0.999844958
609.1279682,0.999839423
609.1484015,0.999899732
609.1688346,1.000326129
609.1892678,1.000619528
609.209701,1.000359524
609.2301341,1.000272472
609.2505673,1.000223832
609.2710005,1.000193302
609.2914336,1.000143572
609.3118668,1.000350856
609.3323,1.00040813
609.3527332,0.99990826
609.3731663,0.999720487
609.3935994,0.999737926
609.4140325,0.999808258
609.4344658,0.999970881
609.475332,1.0001099
609.4957653,1.000439006
609.5161985,1.000813332
609.5366315,1.000429458
609.5570648,0.999885141
609.5774979,0.999719208
609.5979312,0.999932871
609.6183643,1.000005624
609.6387974,1.00011218
609.6592307,1.000213469
609.6796637,1.000399478
609.7000969,1.000548833
609.7205302,1.00035217
609.7409632,1.00023178
609.7613964,1.000222122
609.7818296,1.000061128
609.8022627,1.000188542
609.8226959,1.000141133
609.8431291,1.000206764
609.8635622,1.000313771
609.8839953,1.000413431
609.9044286,1.000098367
609.9248618,0.999620442
609.9657281,0.999393516
609.9861612,0.99987191
610.0065944,0.999593819
610.0270275,0.999592173
610.0474607,0.99982604
610.0678938,1.000462568
610.088327,1.000186221
610.1087601,0.999858403
610.1291933,0.999646145
610.1496265,0.999807465
610.1700595,1.000008292
610.2109259,0.999954819
610.231359,1.000097591
610.2517922,1.000552933
610.2722254,1.00057653
610.2926585,1.000216121
610.3130917,0.999977645
610.3335248,1.000033846
610.3539581,1.00029122
610.3743912,1.000610935
610.3948243,1.000305735
610.4152576,0.999940281
610.4356907,0.999840859
610.4561238,1.000151466
610.476557,1.000552507
610.4969902,1.000272214
610.5174232,0.999376981
610.5378565,0.998979132
610.5582896,0.999250976
610.5787227,0.999842742
610.5991559,1.000351313
610.6195891,1.000228149
610.6400221,0.999886027
610.6604554,0.999893794
610.6808885,0.999796196
610.7013216,1.000179096
610.7217548,1.000180825
610.7421879,0.9997701
610.7626211,0.99961499
610.7830542,0.999742493
610.8034874,0.999825763
610.8239205,1.000118662
610.8443537,1.000075386
610.8647868,0.999976795
610.88522,0.999899826
610.9056531,0.999891564
610.9465195,0.99970612
610.9669526,0.99921624
610.9873857,0.999234085
611.0078189,0.999382311
611.028252,0.999323751
611.0486851,0.999094622
611.0691184,0.998872838
611.0895514,0.998667837
611.1099846,0.999207748
611.1304178,0.999607491
611.1508509,0.999242106
611.1712841,0.99877277
611.1917172,0.99878032
611.2121504,0.999413152
611.2325835,0.999787824
611.2530167,0.999978205
611.2734498,0.999933809
611.2938829,0.999703146
611.3143161,0.999328142
611.3347492,1.000127556
611.3551824,1.000796684
611.3756155,1.000561503
611.3960487,1.000005935
611.4164818,0.999765154
611.4369149,0.999609322
611.4573481,0.999704725
611.4777812,0.999955655
611.4982144,0.999931084
611.5186474,0.999520039
611.5390806,0.99931292
611.5595138,0.999207426
611.579947,0.999452938
611.60038,0.999845631
611.6208132,0.999958098
611.6412464,0.999568947
611.6616795,0.998769606
611.6821126,0.99884736
611.7025458,0.999708916
611.7229789,1.000306707
611.743412,1.000426479
611.7638452,0.999813582
611.7842784,0.999500331
611.8251446,0.999825786
611.8455778,0.999909859
611.8660108,0.999894481
611.886444,0.999818616
611.9273104,0.999825582
611.9477435,0.999873072
611.9681766,0.999621668
611.9886098,0.999390344
612.0090429,0.999159012
612.029476,0.999341373
612.0499091,0.999452596
612.0703423,0.999564578
612.0907754,0.999391158
612.1112085,0.999359106
612.1316416,0.999445809
612.1520748,0.99979177
612.1725079,0.999943328
612.192941,0.999875785
612.2133742,1.000227656
612.2542404,1.000844783
612.2746736,1.000707857
612.2951068,1.000703422
612.3155398,1.000843334
612.3359731,1.000704769
612.3564062,1.000486846
612.3768392,1.000137421
612.3972724,1.000225748
612.4177056,1.000007708
612.4381386,0.999816444
612.4585718,0.999750965
612.479005,0.999505013
612.499438,0.999304819
612.5198712,0.999626014
612.5403043,0.999855979
612.5607374,1.000081983
612.5811706,0.999783059
612.6016037,0.999796307
612.6220368,1.000239186
612.64247,1.000310491
612.6833362,1.000022571
612.7037693,0.999908786
612.7242025,1.000056574
612.7446357,1.00034574
612.7650687,1.000380017
612.8059351,1.000031652
612.8263681,0.99981838
612.8468012,0.999607623
612.8672344,0.999832318
612.8876675,0.999621429
612.9081006,0.999384512
612.9285338,0.99973442
612.9489668,0.999872127
612.9694,0.999937923
613.0102662,0.999766851
613.0306993,1.000093994
613.0511325,1.000222117
613.0715656,0.999509596
613.0919987,0.999569648
613.1124319,1.000103694
613.132865,1.000501067
613.1532981,1.000349901
613.1941644,0.999704837
613.2145975,1.000177712
613.2350306,1.00050645
613.2554637,1.000395323
613.275897,0.999791305
613.29633,0.999637132
613.3167631,0.999696897
613.3371963,0.999956773
613.3576293,0.999941547
613.3780625,0.99978218
613.3984957,0.999656507
613.4189287,0.999874748
613.4393618,1.000324386
613.4597949,1.000324164
613.480228,1.000073543
613.5006612,1.000285946
613.5210943,1.000281539
613.5415274,1.000210494
613.5619606,0.99974524
613.6028267,0.999136893
613.62326,0.999817661
613.6436931,1.000015627
613.6641261,1.000022466
613.6845593,0.999711499
613.7049924,0.999291628
613.7254254,0.999625687
613.7458586,1.000041519
613.7662918,1.000291909
613.7867248,1.000313959
613.807158,1.000032911
613.8275911,0.999615185
613.8480241,0.999427757
613.8888904,1.000040745
613.9093234,1.000012351
613.9297567,0.99980512
613.9501898,0.999651668
613.970623,0.999496007
613.991056,0.999472943
614.0114891,0.999274771
614.0319223,0.999412615
614.0523553,0.999655065
614.0727884,0.999820661
614.0932216,1.000357739
614.1340878,1.000063611
614.1545209,0.999561297
614.174954,0.999229571
614.1953871,0.999299622
614.2158203,0.999561997
614.2362533,0.999406986
614.2566864,0.999345058
614.2975526,0.999669504
614.3179857,0.999700746
614.3384189,0.999563687
614.3588519,0.999312997
614.3792851,0.99918898
614.3997183,0.99946158
614.4201513,0.999714849
614.4405845,0.999752941
614.4610176,0.999581456
614.4814507,0.999556845
614.5018838,0.9996936
614.5223169,0.999369821
614.54275,0.999683738
614.5631831,0.999967348
614.5836162,1.000511128
614.6040493,1.000536418
614.6244824,1.0004
614.6449155,1.000245136
614.6653486,0.999817355
614.6857818,1.000114441
614.7062148,1.000137073
614.726648,1.000061446
614.7470811,1.000074187
614.7675141,1.000292868
614.7879473,1.000381238
614.8083804,1.000071871
614.8288134,0.999710792
614.8696796,1.000335173
614.8901127,1.000279155
614.9105459,0.999842744
614.9309789,0.999788362
614.951412,0.999976586
614.9718452,0.999869165
614.9922782,0.999702017
615.0127113,0.999597764
615.0331445,0.999882235
615.0535776,1.000116531
615.0740106,1.00039155
615.0944438,1.000413742
615.1353101,1.000344496
615.1557431,1.000371072
615.1761762,1.000513245
615.1966094,1.000576813
615.2170424,1.00038031
615.2374755,1.000406222
615.2579087,1.000529616
615.2783417,1.000453099
615.2987748,1.000159434
615.319208,1.000231006
615.339641,1.000492607
615.3600741,1.000381719
615.3805073,1.000723128
615.4009403,1.000807212
615.4213734,1.001026987
615.4418066,1.001146645
615.4826727,1.000638803
615.5031059,1.000392568
615.523539,1.00072521
615.5439721,1.000447139
615.5644051,0.999945882
615.5848381,1.000064666
615.6052713,1.00022681
615.6257044,1.000529802
615.6461374,1.000752104
615.6665706,1.000576451
615.6870037,1.00048533
615.7074367,1.00010757
615.7278699,0.999801823
615.748303,0.999850776
615.768736,0.999826609
615.7891692,0.99958946
615.8096022,0.999599423
615.8300352,1.000080563
615.8504684,1.000575863
615.8709015,1.000528623
615.8913346,1.000090559
615.9117677,0.99986086
615.9322008,0.999853575
615.952634,1.000254675
615.9730671,1.000310509
615.9935001,1.000105392
616.0139332,1.000015324
616.0343663,1.000288743
616.0547993,1.000705208
616.0752325,1.001174593
616.0956656,1.000679876
616.1160986,0.99963625
616.1569649,0.999914575
616.197831,1.000306297
616.2182641,0.999440396
616.2386971,0.99937656
616.2591303,0.999879855
616.2795633,1.000579329
616.2999964,1.000255193
616.3204295,0.999702709
616.3408625,0.999725155
616.3612957,1.000154891
616.3817288,1.000538959
616.4021619,1.000401891
616.4430281,1.000030604
616.4634611,0.999841941
616.4838942,1.000101082
616.5043273,1.000241109
616.5247604,0.999921806
616.5656266,0.9997119
616.5860596,1.000166125
616.6064928,1.000741991
616.6269258,1.000449919
616.6677921,0.999910795
616.688225,1.000088163
616.7086581,0.999986902
616.7290913,1.00001354
616.7495243,0.999977932
616.7699575,0.999925858
616.7903905,1.000066236
616.8108236,1.000337148
616.8312567,1.000546476
616.8516898,0.999872604
616.8721229,0.999481314
616.8925559,1.000028013
616.912989,1.000421896
616.933422,1.00008331
616.9538552,0.999805986
616.9742883,1.0002102
616.9947212,1.000780083
617.0151544,1.001033579
617.0355875,1.000586448
617.0560205,1.00009552
617.0968867,1.000429989
617.1173199,1.000640708
617.1377529,1.000104355
617.158186,0.999688547
617.1786191,0.999249245
617.1990521,0.999636504
617.2194852,0.99986205
617.2399184,0.999730578
617.2603513,0.999545199
617.3012176,0.999821282
617.3216506,0.999818357
617.3420836,1.000038513
617.3625168,0.99994666
617.4033828,0.999685775
617.423816,0.999757497
617.4442491,0.999733263
617.4646821,0.999777203
617.4851152,1.000088139
617.5055483,1.000154255
617.5259814,1.000169324
617.5464145,0.999951872
617.5668474,0.999542847
617.5872806,0.999847863
617.6077137,1.000068674
617.6281466,0.999891518
617.6485798,0.999728524
617.6690129,0.999823416
617.6894459,1.000137328
617.709879,1.000386031
617.7303121,0.999986455
617.7507452,0.999282665
617.7711782,0.999185215
617.8120444,0.999456445
617.8324774,0.999468324
617.8529105,0.999613368
617.8733436,0.999712959
617.8937767,0.999829785
617.9142097,0.999861089
617.9346429,0.999840904
617.955076,0.999735087
617.9755089,0.999699092
617.9959421,0.999724027
618.0163752,0.999728431
618.0368081,0.999860512
618.0572413,0.999950654
618.0776744,1.000005334
618.0981073,0.999934636
618.1185405,0.99973944
618.1389735,0.999990849
618.1594065,1.000157942
618.1798397,1.00034315
618.2002727,0.999933866
618.2207058,0.999831761
618.2411389,0.999849101
618.2615719,1.000416248
618.282005,1.000452144
618.3024381,1.000123001
618.3228711,1.000222462
618.3433042,1.000298427
618.3637373,1.000095867
618.3841703,0.999978284
618.4046035,1.000027028
618.4250364,0.999899346
618.4454695,0.999426382
618.4659027,0.999537916
618.4863356,0.999696216
618.5067687,0.999874606
618.5272019,0.999839021
618.5476348,0.999746344
618.5680679,0.999887729
618.588501,1.000228596
618.608934,0.999971346
618.6293671,0.999289657
618.6702332,1.000206317
618.6906662,1.00048723
618.7110994,1.000233485
618.7315325,1.000048248
618.7519655,1.000110581
618.7723986,1.000086512
618.7928316,1.000511584
618.8132647,1.000643642
618.8336978,1.000394198
618.874564,1.000175394
618.8949969,1.000040362
618.91543,1.000315496
618.935863,1.000470856
618.9767291,0.999992222
618.9971622,0.999887617
619.0175953,1.000463256
619.0380282,1.000728862
619.0584614,1.000406455
619.0788944,1.000024217
619.0993275,0.999785912
619.1401936,1.000365676
619.1606268,1.000422593
619.1810597,1.000039375
619.2014928,0.999787902
619.2219259,1.000078891
619.242359,1.000092997
619.2627919,1.000107325
619.2832251,1.000171281
619.3036581,1.000088893
619.3240911,1.000177448
619.3445242,1.000256457
619.3649573,1.000643645
619.3853902,1.000707402
619.4058234,1.000326963
619.4262564,1.000123618
619.4466894,0.999983845
619.4875556,0.99984231
619.5079886,0.999605599
619.5284217,0.999753037
619.5488548,0.999709662
619.5692879,0.999436608
619.5897209,0.999318572
619.6101539,0.999290668
619.630587,0.999795898
619.65102,0.999956941
619.6714531,0.999780057
619.6918861,0.999774116
619.7123192,0.999831306
619.7327522,1.000073274
619.7531853,0.999761691
619.7736183,0.99992978
619.7940513,0.999699008
619.8144845,0.999838557
619.8349174,0.99990477
619.8553505,1.000023795
619.8757836,1.000233511
619.8962166,0.999858933
619.9166496,0.999950743
619.9370828,0.999802337
619.9575157,1.000049616
619.9779489,1.000543709
619.9983819,1.000603045
620.0188149,1.000346858
620.039248,1.00026316
620.0801141,0.999944163
620.1209802,0.99984422
620.1414132,0.999985399
620.1618463,1.000287864
620.1822793,1.000342104
620.2027124,1.000169746
620.2231454,1.000067883
620.2435785,1.000046283
620.2640115,0.999893161
620.2844445,0.999550327
620.3048776,0.999772039
620.3253106,1.00029173
620.3457437,1.000642025
620.3661767,1.000433825
620.3866099,0.999742333
620.4070428,0.999600785
620.4274758,0.999601527
620.447909,0.99966518
620.4683419,0.999542737
620.488775,0.999581798
620.5092081,0.99960966
620.529641,0.999496769
620.5500741,0.99993547
620.5705072,1.00050933
620.5909402,1.000553126
620.6113732,1.000374714
620.6318063,0.999767244
620.6522394,1.000128253
620.6726723,1.000444366
620.6931055,1.000383353
620.7135385,0.999749452
620.7339714,0.999480719
620.7544046,0.999687167
620.7748376,0.999669422
620.7952708,0.999680337
620.8157037,0.999581793
620.8361367,0.999626201
620.8565699,0.999640856
620.8770028,0.999602813
620.8974358,0.999572896
620.917869,0.99977179
620.9383019,0.999842563
620.9587349,0.999980753
620.9791681,0.999989173
620.999601,1.000110355
621.0200341,1.000325198
621.0404671,1.000267324
621.0609001,1.000275442
621.0813332,1.0001483
621.1221992,1.000069034
621.1426323,1.000047743
621.1630654,1.000353091
621.1834983,1.000434467
621.2039315,1.000534408
621.2243645,1.000270831
621.2447974,0.99961332
621.2652306,0.99956835
621.2856636,1.000162931
621.3060965,1.000635538
621.3469627,1.000628204
621.3673956,1.000085457
621.3878288,0.999628466
621.4082618,0.999585625
621.4286947,1.000314866
621.4695609,0.999785757
621.4899939,0.999087131
621.5104269,0.999142026
621.53086,0.999638956
621.551293,1.000008523
621.5717261,1.000043548
621.5921591,0.999459439
621.6125922,0.999114576
621.6330252,0.999530599
621.6534581,0.999882615
621.6738913,0.999930171
621.6943242,1.000261334
621.7147572,1.000448341
621.7351904,1.000387434
621.7556233,1.000179734
621.7760563,0.999929108
621.7964894,1.00011273
621.8169224,1.000323256
621.8373554,1.000208351
621.8577885,0.999956643
621.8782215,0.999770486
621.8986545,0.99979415
621.9190876,1.000042352
621.9395205,1.00027881
621.9599536,1.000386151
621.9803867,1.000271047
622.0008197,0.999837093
622.0212527,0.999859789
622.0416858,1.000294777
622.0621188,1.000419261
622.0825518,1.00004384
622.1234179,0.999946748
622.143851,1.000186098
622.1642839,1.000610793
622.1847169,1.000438084
622.2051501,1.000148448
622.225583,1.00008105
622.246016,0.999811738
622.2664491,0.999906963
622.286882,1.000353993
622.3073151,1.000213277
622.3277481,0.999669493
622.3481811,0.999446653
622.3890472,0.999799215
622.4299133,1.000235233
622.4503462,1.000182155
622.4707792,1.000072977
622.4912124,1.000203058
622.5116454,1.000675064
622.5320783,1.000846007
622.5525114,1.000747839
622.5729444,1.000559865
622.5933774,1.000649037
622.6138105,1.000549362
622.6342435,1.000245687
622.6546764,1.000195661
622.6751095,1.000521713
622.6955426,1.00032512
622.7159755,0.999764213
622.7364086,0.999600682
622.7568416,0.999991106
622.7772747,1.000378024
622.7977076,1.000217367
622.8181407,0.999990177
622.8385738,1.000377448
622.8590067,1.000778452
622.8794397,1.000437198
622.8998728,1.000056749
622.9203057,1.000193586
622.9407388,1.00029595
622.9611719,1.00061123
622.9816049,1.000777956
623.0020378,1.000349229
623.0224709,0.999907664
623.0429039,1.000286561
623.0633369,1.000681831
623.08377,1.000566744
623.1042029,1.000318363
623.1246359,0.999934599
623.145069,0.999987639
623.1655019,0.99999654
623.185935,1.000218028
623.2063681,1.000366613
623.226801,1.000204238
623.2472341,0.999949632
623.2676671,0.999728081
623.2881,1.000256283
623.3085331,1.000326053
623.3289661,1.000020732
623.3493991,0.999786348
623.3698322,0.999629708
623.3902652,1.000008703
623.4106982,1.000299526
623.4311312,1.000019249
623.4515642,0.999577665
623.4719972,0.999330766
623.4924303,0.999488612
623.5128632,0.999599896
623.5332962,0.999479815
623.5537293,0.998990449
623.5741623,0.998943384
623.5945954,0.999353007
623.6150284,0.999833129
623.6354613,0.999894337
623.6558944,0.9992665
623.6763274,0.999190339
623.6967603,0.999553519
623.7171934,0.999918787
623.7376263,0.999772347
623.7580593,0.999561121
623.7784924,0.999580492
623.7989254,0.999884051
623.8193584,0.999851156
623.8397915,0.999773791
623.8602245,0.999849614
623.8806574,0.999429866
623.9010905,0.999522053
623.9215235,0.999670246
623.9419564,0.999672393
623.9623895,0.999891309
623.9828225,0.999822086
624.0032556,0.999917033
624.0236885,0.999711104
624.0441215,0.999631571
624.0645546,0.999561814
624.0849875,0.999603189
624.1054205,0.999994863
624.1258536,1.000178117
624.1462865,1.000151415
624.1667196,0.999853263
624.1871527,0.999882024
624.2075856,0.999686109
624.2280186,0.999815783
624.2484517,0.999877042
624.2688846,0.999856383
624.2893176,0.999823975
624.3097507,0.999864704
624.3301837,0.999851297
624.3506166,1.000059165
624.3710497,1.000354775
624.3914827,1.00030272
624.4119157,1.000145907
624.4323487,0.999952639
624.4527817,1.000186113
624.4732147,1.000043037
624.4936477,0.999694937
624.5140806,0.999879877
624.5345137,1.00015772
624.5549467,1.000447645
624.5753796,1.000511464
624.5958127,1.000151951
624.6162457,0.999679002
624.6366786,0.999664312
624.6571117,1.000058905
624.6775447,1.000347529
624.6979777,1.00034855
624.7184107,1.00046038
624.7388437,1.000236612
624.7592768,1.000102784
624.7797097,1.000234273
624.8001427,1.000410349
624.8205758,1.000604439
624.8410088,1.000411975
624.8614417,0.99990258
624.8818748,0.999564278
624.9023078,0.999716746
624.9227407,0.999800245
624.9431738,0.999958529
624.9636067,0.999795049
624.9840396,1.000020437
625.0044727,1.000204975
625.0249057,1.000064124
625.0453386,0.999914929
625.0657717,0.999843817
625.1066376,1.00014076
625.1270707,1.000301586
625.1475036,1.000127685
625.1679367,1.000280721
625.1883697,1.000509539
625.2088026,1.000511804
625.2292357,1.000243914
625.2496687,1.000117255
625.2701017,0.999768757
625.2905347,0.999503061
625.3109676,0.999551446
625.3314006,0.999754344
625.3518336,0.999669618
625.3722666,0.999465514
625.3926996,0.999627881
625.4131327,0.999689208
625.4335656,0.999668163
625.4539986,0.999811846
625.4744317,1.00028192
625.4948646,1.000518183
625.5152976,1.000133839
625.5357307,1.000010653
625.5561635,1.000362561
625.5765966,1.000131424
625.5970296,1.000133113
625.6174625,1.000256159
625.6378956,1.000069612
625.6583286,0.999976417
625.6787616,1.000385447
625.6991946,1.00046446
625.7196276,1.000183581
625.7400606,0.999797489
625.7604935,0.999656301
625.8013594,1.000103482
625.8217925,1.00031889
625.8422255,0.999949698
625.8626584,0.999238065
625.8830915,0.999315079
625.9035245,0.999851046
625.9443904,1.000057982
625.9648234,0.999598917
625.9852565,0.999556637
626.0056894,0.999885677
626.0261224,0.99990094
626.0465555,0.999816917
626.0669883,0.999545968
626.0874213,0.999331687
626.1282873,1.000097272
626.1487203,1.000014342
626.1691534,0.999882977
626.1895863,0.999661111
626.2100192,1.000059222
626.2304523,1.000776606
626.2508853,1.000391977
626.2713182,1.000123548
626.2917513,1.000060166
626.3121843,0.999934401
626.3530502,1.000680124
626.3734832,1.000262223
626.3939163,0.999958872
626.4143492,0.999902854
626.4347821,0.999928215
626.4552151,1.000128973
626.4756481,0.999944119
626.4960811,0.999733675
626.5165141,1.000108736
626.5573799,1.000194279
626.577813,0.999839632
626.598246,0.999782077
626.618679,0.999802941
626.6595449,0.999305276
626.6799779,0.999374784
626.7004109,0.999829362
626.7208439,0.999999698
626.741277,0.999966953
626.7617099,1.000071387
626.7821428,1.000483129
626.8025759,1.000120774
626.8230089,1.000436745
626.8434417,1.000448374
626.8638748,1.00035918
626.8843078,1.000463186
626.9047407,1.000385201
626.9251738,1.000410789
626.9456067,1.000021207
626.9660396,0.999776274
626.9864727,0.999657098
627.0069057,0.999537918
627.0273385,0.999849618
627.0477716,0.999807541
627.0682046,1.000030496
627.0886376,0.99996821
627.1090705,0.999821131
627.1295035,1.000087143
627.1499365,1.000366666
627.1703695,1.000402909
627.1908024,1.000057035
627.2112354,1.000197842
627.2316684,1.000623782
627.2521014,1.000554364
627.2725344,0.999875027
627.2929673,0.999626791
627.3134003,0.999835908
627.3338334,0.999837646
627.3542662,0.999550068
627.3746992,0.999518181
627.3951323,0.999415222
627.4155652,0.999695807
627.4359981,0.999912681
627.4564312,1.000325064
627.4768641,1.000684507
627.497297,1.000427985
627.5177301,1.000269443
627.538163,1.000121559
627.5585961,1.000433131
627.579029,1.000708458
627.599462,1.000676241
627.619895,1.000162605
627.6403279,0.999629748
627.6607609,0.99968079
627.6811939,1.000321333
627.7016269,1.00055613
627.7220598,1.000395507
627.7424929,0.999974452
627.7629258,0.999684319
627.7833587,0.999888457
627.8037918,1.000179585
627.8242247,1.00011922
627.8446575,0.999982624
627.8650906,1.000179939
627.8855236,1.000214142
627.9059566,1.00037005
627.9263895,1.000372071
627.9468225,1.000436154
627.9672556,1.000153799
627.9876884,1.00041362
628.0285545,1.000035749
628.0489873,0.999837091
628.0898534,1.000037969
628.1102863,1.000158506
628.1307192,1.000381967
628.1715852,1.000519133
628.1920181,1.000515217
628.2124511,1.000463187
628.2328841,1.000462562
628.253317,1.000158987
628.27375,1.000042141
628.294183,1.000373783
628.3146161,1.00029922
628.3350489,0.999998598
628.3554819,0.999933808
628.375915,0.999741157
628.3963478,0.9997203
628.4167808,1.000142114
628.4372139,1.000148606
628.4576467,0.99984061
628.4780797,0.999515363
628.4985126,0.999891797
628.5189456,1.000099505
628.5393786,1.000003926
628.5598115,0.999861768
628.5802445,0.999805613
628.6006775,0.999947726
628.6211105,1.000107303
628.6415434,1.000207782
628.6619763,1.000058357
628.6824094,0.999520621
628.7028423,0.998973647
628.7232753,0.999459879
628.7437083,1.000261147
628.7641411,1.000712443
628.7845742,1.000268376
628.8050072,0.999657885
628.82544,0.999766009
628.8458731,1.000390083
628.866306,1.000763376
628.8867389,1.000392236
628.907172,1.000154342
628.9276049,1.000657042
628.9480379,1.000645652
628.9684708,1.000870328
628.9889038,1.000663526
629.0093368,1.000483534
629.0297697,1.000241813
629.0502027,1.000069848
629.0706357,0.999974669
629.1115015,0.999781892
629.1319346,0.999928156
629.1523676,0.999665115
629.1728004,0.999484016
629.1932335,0.999035424
629.2136664,0.999104767
629.2340993,0.999267036
629.2545323,0.999400736
629.2953981,0.999901885
635.2413747,0.999951559
635.2618075,0.999774069
635.2822405,0.999895065
635.3026734,0.99979512
635.3231062,0.999556924
635.3435392,0.999572371
635.3639721,0.999659455
635.3844049,1.00009446
635.4048379,1.000302398
635.4252708,1.000364759
635.4457037,1.000479734
635.4661366,1.000337571
635.4865695,1.000034303
635.5070024,0.999882635
635.5274353,1.000350587
635.5478682,1.000574967
635.5683012,1.000099458
635.5887341,0.999782331
635.6091669,0.999772223
635.6295999,0.999788255
635.6500328,0.99957416
635.6704656,0.99956755
635.6908986,0.99952036
635.7113315,0.999885295
635.7317643,1.000330403
635.7521973,1.000090276
635.7726302,0.999992122
635.793063,0.999919017
635.813496,0.999651443
635.8339289,0.999541479
635.8543618,0.999959689
635.8747947,1.0004899
635.8952276,1.000514364
635.9156605,1.0000636
635.9360934,0.99953081
635.9565263,0.999779617
635.9769592,1.000561412
635.9973921,1.000175086
636.017825,0.999699624
636.0382579,0.9995454
636.0586908,0.999829551
636.0791237,1.00038397
636.0995567,1.000603267
636.1199895,1.000453538
636.1404225,0.99963772
636.1608554,0.999798293
636.1812882,1.000030178
636.2017212,0.999788578
636.2221541,0.999518977
636.2425869,0.999428856
636.2630199,0.999662154
636.2834528,0.999923124
636.3038856,1.000099224
636.3243186,1.000205984
636.3447515,1.000408339
636.3651843,1.000200322
636.3856173,0.999857338
636.4060502,0.999766247
636.4264832,0.999814394
636.446916,0.999647077
636.4673489,1.000051028
636.4877819,1.000547294
636.5082147,1.000559911
636.5286476,1.000557117
636.5490805,1.000551271
636.5695134,1.000287308
636.5899462,0.999962755
636.6103792,0.999839999
636.630812,0.999807917
636.6512449,0.999593509
636.6921107,0.999823676
636.7125437,1.000067438
636.7329766,1.000260125
636.7534094,1.000257033
636.7738424,1.000480569
636.8147081,1.000432409
636.8351411,1.000513884
636.8760068,1.000585091
636.8964397,1.000717229
636.9168726,1.000583706
636.9373055,1.000410816
636.9781713,1.000872131
636.9986043,1.000726497
637.0190371,1.000184607
637.03947,1.000057581
637.059903,1.000185841
637.0803359,1.000237653
637.1007687,1.000123111
637.1212016,1.000092027
637.1416345,1.000167698
637.1620673,1.000294342
637.1825003,1.00014154
